num_ano_gravacao,num_mes_gravacao,munipio_armazem_venda,uf,qtd_produto_kg,valor_comercializado,numero_atendimentos,clientes_atendidos
2025,9,IRECÊ                                             ,BA,318592,398240.0,188,152
2025,9,ITABERABA                                         ,BA,574568,747268.3147000005,494,447
2025,9,RIBEIRA DO POMBAL                                 ,BA,97877,127892.05,69,59
2025,9,IGUATU                                            ,CE,423820,542489.5999999999,167,109
2025,9,JUAZEIRO DO NORTE                                 ,CE,257217,329237.7628000001,176,110
2025,9,MARACANAÚ                                         ,CE,424920,543897.6,165,87
2025,9,RUSSAS                                            ,CE,462480,591974.3999999998,177,142
2025,9,BRASÍLIA                                          ,DF,424000,401433.5299999999,488,340
2025,9,CACHOEIRO DE ITAPEMIRIM                           ,ES,395160,482688.0,318,219
2025,9,COLATINA                                          ,ES,523800,636669.0,506,420
2025,9,GOIÂNIA                                           ,GO,36800,35887.7,60,34
2025,9,PONTALINA                                         ,GO,130640,112032.9,71,45
2025,9,SÃO LUÍS DE MONTES BELOS                          ,GO,140020,123907.5,79,45
2025,9,IMPERATRIZ                                        ,MA,97330,117769.3,90,44
2025,9,SÃO LUÍS                                          ,MA,163959,199126.33,230,126
2025,9,MONTES CLAROS                                     ,MG,20940,26813.67,28,18
2025,9,ANANINDEUA                                        ,PA,134550,138062.5,51,33
2025,9,CAMPINA GRANDE                                    ,PB,725840,972625.6000000014,592,444
2025,9,JOÃO PESSOA                                       ,PB,233980,313533.2,127,64
2025,9,MONTEIRO                                          ,PB,183060,245300.4,326,179
2025,9,PATOS                                             ,PB,431100,577673.9999999999,265,166
2025,9,ARCOVERDE                                         ,PE,659880,831556.2000000002,236,148
2025,9,RECIFE                                            ,PE,341160,423314.4000000001,102,81
2025,9,CAMPO MAIOR                                       ,PI,119441,149301.25,71,52
2025,9,FLORIANO                                          ,PI,431687,529178.3209000004,765,418
2025,9,OEIRAS                                            ,PI,3240,3952.8,9,8
2025,9,PARNAÍBA                                          ,PI,527903,624759.0560000001,393,151
2025,9,PICOS                                             ,PI,354436,444692.26,304,236
2025,9,PIRIPIRI                                          ,PI,249720,296290.8,228,107
2025,9,SÃO RAIMUNDO NONATO                               ,PI,340560,426745.8,473,362
2025,9,TERESINA                                          ,PI,887418,1114501.5019999996,935,523
2025,9,AÇU                                               ,RN,903195,1168830.9024000005,475,260
2025,9,CAICÓ                                             ,RN,446036,577485.8400000001,354,246
2025,9,CURRAIS NOVOS                                     ,RN,930680,1203522.5999999996,554,407
2025,9,LAJES                                             ,RN,119514,154809.5999999999,140,95
2025,9,MOSSORÓ                                           ,RN,412200,533043.0000000002,288,166
2025,9,NATAL                                             ,RN,854577,1106430.1100000008,592,338
2025,9,UMARIZAL                                          ,RN,788394,1020205.2,760,537
2025,9,CACOAL                                            ,RO,40551,47235.48,81,56
2025,9,PORTO VELHO                                       ,RO,28557,36377.874,106,72
2025,9,BOA VISTA                                         ,RR,22450,35920.0,49,40
2025,9,CAMARGO                                           ,RS,261765,285323.85,47,43
2025,9,SANTA ROSA                                        ,RS,109495,119349.55,58,55
2025,9,ITABAIANA                                         ,SE,100200,120240.0,18,16
2025,9,BERNARDINO DE CAMPOS                              ,SP,30922,32732.0422,58,42
2025,10,RIO BRANCO                                        ,AC,66180,93975.6,198,142
2025,10,MACEIÓ                                            ,AL,166505,199806.0,177,78
2025,10,PALMEIRA DOS ÍNDIOS                               ,AL,190440,228528.0,118,72
2025,10,MANAUS                                            ,AM,68850,97767.0,67,52
2025,10,IRECÊ                                             ,BA,424592,526494.0800000002,328,236
2025,10,ITABERABA                                         ,BA,481808,626350.4,469,374
2025,10,RIBEIRA DO POMBAL                                 ,BA,59520,75183.6,59,45
2025,10,ICÓ                                               ,CE,339165,447697.7999999999,183,143
2025,10,IGUATU                                            ,CE,151140,199504.8,100,51
2025,10,JUAZEIRO DO NORTE                                 ,CE,233040,307612.7999999999,161,123
2025,10,MARACANAÚ                                         ,CE,429689,567189.48,194,93
2025,10,RUSSAS                                            ,CE,590482,779436.2400000002,254,184
2025,10,BRASÍLIA                                          ,DF,431960,414140.53,503,362
2025,10,CACHOEIRO DE ITAPEMIRIM                           ,ES,334690,436944.4,305,210
2025,10,COLATINA                                          ,ES,523020,683147.3999999999,482,419
2025,10,GOIÂNIA                                           ,GO,50945,51619.25,63,37
2025,10,PONTALINA                                         ,GO,107465,98279.15,68,41
2025,10,SÃO LUÍS DE MONTES BELOS                          ,GO,96060,91257.0,107,52
2025,10,IMPERATRIZ                                        ,MA,64963,79687.12,86,44
2025,10,SÃO LUÍS                                          ,MA,206523,242423.1,272,151
2025,10,MONTES CLAROS                                     ,MG,22840,29246.62,36,24
2025,10,ANANINDEUA                                        ,PA,189800,205451.0,65,42
2025,10,CAMPINA GRANDE                                    ,PB,825896,1098441.6799999992,605,487
2025,10,JOÃO PESSOA                                       ,PB,335640,446401.1999999999,161,78
2025,10,MONTEIRO                                          ,PB,217920,289833.5999999998,326,187
2025,10,PATOS                                             ,PB,421075,560029.7499999998,307,203
2025,10,ARCOVERDE                                         ,PE,692219,865273.7628,254,152
2025,10,OURICURI                                          ,PE,81240,101550.0,64,60
2025,10,RECIFE                                            ,PE,682894,853617.5,249,189
2025,10,CAMPO MAIOR                                       ,PI,330884,418713.3999999998,210,137
2025,10,FLORIANO                                          ,PI,459694,570481.2809000001,830,405
2025,10,OEIRAS                                            ,PI,214714,264255.8800000001,242,205
2025,10,PARNAÍBA                                          ,PI,513301,654354.8040000004,428,149
2025,10,PICOS                                             ,PI,290442,366884.4,313,217
2025,10,PIRIPIRI                                          ,PI,150600,191890.2,151,70
2025,10,SÃO RAIMUNDO NONATO                               ,PI,462845,586377.3957999998,489,345
2025,10,TERESINA                                          ,PI,923485,1166985.8396000008,984,524
2025,10,AÇU                                               ,RN,525108,698849.7627999996,346,256
2025,10,CAICÓ                                             ,RN,549939,734319.0599999999,323,225
2025,10,CURRAIS NOVOS                                     ,RN,810420,1079780.3999999992,563,446
2025,10,LAJES                                             ,RN,246420,326176.8,192,138
2025,10,MOSSORÓ                                           ,RN,430560,573085.1999999996,296,189
2025,10,NATAL                                             ,RN,1046526,1389158.7999999986,735,424
2025,10,UMARIZAL                                          ,RN,586422,781712.2799999997,623,469
2025,10,CACOAL                                            ,RO,20193,25443.18,59,44
2025,10,PORTO VELHO                                       ,RO,20431,28103.516,76,49
2025,10,BOA VISTA                                         ,RR,4550,7077.0,17,16
2025,10,CAMARGO                                           ,RS,253685,276516.65,60,55
2025,10,SANTA ROSA                                        ,RS,113600,123824.0,55,55
2025,10,ITABAIANA                                         ,SE,49620,59904.0,9,8
2025,10,BERNARDINO DE CAMPOS                              ,SP,26534,27921.02,49,27
2025,11,RIO BRANCO                                        ,AC,64080,90993.6,161,119
2025,11,MACEIÓ                                            ,AL,177325,207518.6000000002,147,78
2025,11,PALMEIRA DOS ÍNDIOS                               ,AL,129028,150480.64,100,59
2025,11,MANAUS                                            ,AM,121050,164796.0,99,59
2025,11,IRECÊ                                             ,BA,352690,437335.6,270,190
2025,11,ITABERABA                                         ,BA,407009,529111.7,379,289
2025,11,RIBEIRA DO POMBAL                                 ,BA,123360,146550.6,144,109
2025,11,ICÓ                                               ,CE,402960,527025.6,196,130
2025,11,IGUATU                                            ,CE,184020,240846.0,94,55
2025,11,JUAZEIRO DO NORTE                                 ,CE,256500,336418.8,207,130
2025,11,MARACANAÚ                                         ,CE,411120,538135.2000000001,172,90
2025,11,RUSSAS                                            ,CE,522300,685054.8000000003,246,160
2025,11,TAUÁ                                              ,CE,1620,2106.0,3,3
2025,11,BRASÍLIA                                          ,DF,436900,424832.4399999999,483,345
