ano;mes;municipio;cod_ibge;uf;regiao;valor_formalizado;valor_executado;valor_devolvido
2024,0;8,0;MARAÚ-BA                                          ;2920700                       ;BA        ;NORDESTE            ;464999,2;449979,36;0,0
2024,0;8,0;PALMAS DE MONTE ALTO-BA                           ;2923407                       ;BA        ;NORDESTE            ;138889,78;138886,00982;0,0
2024,0;8,0;POJUCA-BA                                         ;2925204                       ;BA        ;NORDESTE            ;224998,8;209998,1248;0,0
2024,0;8,0;RIO REAL-BA                                       ;2927002                       ;BA        ;NORDESTE            ;327347,5599999999;327347,5516000001;57425,94
2024,0;8,0;SERRA DOURADA-BA                                  ;2930303                       ;BA        ;NORDESTE            ;247996,1;247995,77456;0,0
2024,0;8,0;SÍTIO DO MATO-BA                                  ;2930758                       ;BA        ;NORDESTE            ;242292,2;242241,5375;0,0
2024,0;8,0;TAPEROÁ-BA                                        ;2931202                       ;BA        ;NORDESTE            ;60051,14;60051,12;0,0
2024,0;8,0;TEOFILÂNDIA-BA                                    ;2931509                       ;BA        ;NORDESTE            ;114418,8;114418,80354;0,8
2024,0;8,0;UBATÃ-BA                                          ;2932309                       ;BA        ;NORDESTE            ;279998,5;269998,5;0,0
2024,0;8,0;URANDI-BA                                         ;2932606                       ;BA        ;NORDESTE            ;209715,0;197124,24882;0,0
2024,0;8,0;MATÕES DO NORTE-MA                                ;2106631                       ;MA        ;NORDESTE            ;209999,88;209994,09;0,0
2024,0;8,0;ACAIACA-MG                                        ;3100401                       ;MG        ;SUDESTE             ;194970,65;147041,93;0,0
2024,0;8,0;ÁGUA BOA-MG                                       ;3100609                       ;MG        ;SUDESTE             ;90000,0;74995,09;0,0
2024,0;8,0;ALFENAS-MG                                        ;3101607                       ;MG        ;SUDESTE             ;103558,14;103554,13;0,0
2024,0;8,0;AMPARO DO SERRA-MG                                ;3102506                       ;MG        ;SUDESTE             ;99979,57;89976,81402;0,0
2024,0;8,0;BERIZAL-MG                                        ;3106655                       ;MG        ;SUDESTE             ;299976,21;17566,77;0,0
2024,0;8,0;BOA ESPERANÇA-MG                                  ;3107109                       ;MG        ;SUDESTE             ;404999,13;108129,33004;0,0
2024,0;8,0;BOCAIÚVA-MG                                       ;3107307                       ;MG        ;SUDESTE             ;733475,4500000007;635005,4700000001;0,0
2024,0;8,0;CAMPO DO MEIO-MG                                  ;3111309                       ;MG        ;SUDESTE             ;282454,65;127945,62436;0,0
2024,0;8,0;CARATINGA-MG                                      ;3113404                       ;MG        ;SUDESTE             ;464998,54;449996,0173;0,0
2024,0;8,0;FORTUNA DE MINAS-MG                               ;3126406                       ;MG        ;SUDESTE             ;104998,7;101547,14911;0,0
2024,0;8,0;JOSÉ RAYDAN-MG                                    ;3136553                       ;MG        ;SUDESTE             ;224999,73;194994,8948;0,0
2024,0;8,0;MINAS NOVAS-MG                                    ;3141801                       ;MG        ;SUDESTE             ;147746,97;72791,54505;0,0
2024,0;8,0;RIO PARDO DE MINAS-MG                             ;3155603                       ;MG        ;SUDESTE             ;147748,71;117438,4485;0,0
2024,0;8,0;SANTA MARIA DO SUAÇUÍ-MG                          ;3158201                       ;MG        ;SUDESTE             ;219999,6;176726,565;0,0
2024,0;8,0;SÃO JOÃO DO PARAÍSO-MG                            ;3162708                       ;MG        ;SUDESTE             ;204727,06;184344,64;0,0
2024,0;8,0;SÃO SEBASTIÃO DO MARANHÃO-MG                      ;3164506                       ;MG        ;SUDESTE             ;266013,95;266013,55598;0,0
2024,0;8,0;RIO BRILHANTE-MS                                  ;5007208                       ;MS        ;CENTRO-OESTE        ;59926,25;59592,0;0,0
2024,0;8,0;ALTA FLORESTA-MT                                  ;5100250                       ;MT        ;CENTRO-OESTE        ;771468,87;533059,61;0,0
2024,0;8,0;APIACÁS-MT                                        ;5100805                       ;MT        ;CENTRO-OESTE        ;201932,5;196008,4592;0,0
2024,0;8,0;MATUPÁ-MT                                         ;5105606                       ;MT        ;CENTRO-OESTE        ;479986,16;434986,1529999999;449,79
2024,0;8,0;ROSÁRIO OESTE-MT                                  ;5107701                       ;MT        ;CENTRO-OESTE        ;975000,0;882489,5853999997;0,0
2024,0;8,0;CASTANHAL-PA                                      ;1502400                       ;PA        ;NORTE               ;1485579,5999999985;1485579,5999999985;0,0
2024,0;8,0;CURRALINHO-PA                                     ;1502806                       ;PA        ;NORTE               ;349999,32;187494,06;0,0
2024,0;8,0;GARRAFÃO DO NORTE-PA                              ;1503077                       ;PA        ;NORTE               ;61057,8;41338,85;0,0
2024,0;8,0;SANTARÉM-PA                                       ;1506807                       ;PA        ;NORTE               ;133351,17;133273,73;0,0
2024,0;8,0;PETROLINA-PE                                      ;2611101                       ;PE        ;NORDESTE            ;299238,7;0,0;0,0
2024,0;8,0;ALTO LONGÁ-PI                                     ;2200301                       ;PI        ;NORDESTE            ;702672,05;673720,7192400001;0,0
2024,0;8,0;JOSÉ DE FREITAS-PI                                ;2205508                       ;PI        ;NORDESTE            ;469520,8199999999;469520,7189;0,0
2024,0;8,0;MONSENHOR GIL-PI                                  ;2206407                       ;PI        ;NORDESTE            ;246868,3;246868,29888;0,0
2024,0;8,0;OEIRAS-PI                                         ;2207009                       ;PI        ;NORDESTE            ;440145,95;438418,38462;0,0
2024,0;8,0;SANTA LUZ-PI                                      ;2209302                       ;PI        ;NORDESTE            ;292978,06;292978,04194;0,0
2024,0;8,0;UNIÃO-PI                                          ;2211100                       ;PI        ;NORDESTE            ;314911,67;299907,4499900001;0,0
2024,0;8,0;AMPÉRE-PR                                         ;4101002                       ;PR        ;SUL                 ;254988,98;172734,93;0,0
2024,0;8,0;ANTONINA-PR                                       ;4101200                       ;PR        ;SUL                 ;450095,8400000004;19859,27;0,0
2024,0;8,0;DOIS VIZINHOS-PR                                  ;4107207                       ;PR        ;SUL                 ;488991,52;56979,8;0,0
2024,0;8,0;GUAÍRA-PR                                         ;4108809                       ;PR        ;SUL                 ;304996,99;170703,73;0,0
2024,0;8,0;JAPIRA-PR                                         ;4112306                       ;PR        ;SUL                 ;209410,01;71814,88;0,0
2024,0;8,0;NOVA AURORA-PR                                    ;4116703                       ;PR        ;SUL                 ;81682,75;48557,29;0,0
2024,0;8,0;NOVA TEBAS-PR                                     ;4117271                       ;PR        ;SUL                 ;389999,01;139612,72;0,0
2024,0;8,0;RIO BONITO DO IGUAÇU-PR                           ;4122156                       ;PR        ;SUL                 ;330379,48;167836,44;0,0
2024,0;8,0;TAMARANA-PR                                       ;4126678                       ;PR        ;SUL                 ;824995,21;824944,2100000002;0,0
2024,0;8,0;TERRA ROXA-PR                                     ;4127403                       ;PR        ;SUL                 ;164998,84;102160,78;0,0
2024,0;8,0;WENCESLAU BRAZ-PR                                 ;4128500                       ;PR        ;SUL                 ;24998,13;6622,092;0,0
2024,0;8,0;RIO DE JANEIRO-RJ                                 ;3304557                       ;RJ        ;SUDESTE             ;985220,29;985219,4351599999;0,0
2024,0;8,0;PORTO VELHO-RO                                    ;1100205                       ;RO        ;NORTE               ;224758,04;203906,7014;0,0
2024,0;8,0;APIAÍ-SP                                          ;3502705                       ;SP        ;SUDESTE             ;197044,3;142213,9;0,0
2024,0;8,0;DRACENA-SP                                        ;3514403                       ;SP        ;SUDESTE             ;495000,0;494937,6;0,0
2024,0;8,0;ELDORADO-SP                                       ;3514809                       ;SP        ;SUDESTE             ;1330049,2000000007;1164976,6742000002;0,0
2024,0;8,0;IARAS-SP                                          ;3519253                       ;SP        ;SUDESTE             ;104999,6;33391,4;0,0
2024,0;8,0;MOGI DAS CRUZES-SP                                ;3530607                       ;SP        ;SUDESTE             ;240000,0;239997,432;0,0
2024,0;8,0;PROMISSÃO-SP                                      ;3541604                       ;SP        ;SUDESTE             ;563029,4999999999;303117,3034;0,0
2024,0;8,0;SÃO PAULO-SP                                      ;3550308                       ;SP        ;SUDESTE             ;197044,3;81336,0;0,0
2024,0;8,0;SOROCABA-SP                                       ;3552205                       ;SP        ;SUDESTE             ;369458,1000000001;286576,5803;0,0
2024,0;8,0;TEODORO SAMPAIO-SP                                ;3554300                       ;SP        ;SUDESTE             ;285000,0;266384,7;0,0
2024,0;9,0;JUNQUEIRO-AL                                      ;2704005                       ;AL        ;NORDESTE            ;359947,0999999999;347947,32396;415419,49
2024,0;9,0;SANTANA DO MUNDAÚ-AL                              ;2708105                       ;AL        ;NORDESTE            ;194962,41;194962,41;47309,6
2024,0;9,0;ENVIRA-AM                                         ;1301506                       ;AM        ;NORTE               ;285000,0;0,0;0,0
2024,0;9,0;URUCURITUBA-AM                                    ;1304401                       ;AM        ;NORTE               ;1499993,9399999978;1499692,5999999994;0,0
2024,0;9,0;IBIASSUCÊ-BA                                      ;2912004                       ;BA        ;NORDESTE            ;60000,0;59999,8242;0,0
